family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
free,0.9,3.0,2.0,0.0,143.0,1.0,1.0,0.6667,0.8,67.0,0.0,0.0
free,0.95,3.0,2.0,0.0,143.0,1.0,1.0,0.6667,0.8,67.0,0.0,0.0
got,0.05,22.0,22.0,14.0,110.0,0.0,0.6111,1.0,0.7586,67.0,2.0,0.0299
got,0.1,22.0,22.0,7.0,117.0,0.0,0.7586,1.0,0.8627,67.0,0.0,0.0
got,0.15,22.0,22.0,4.0,120.0,0.0,0.8462,1.0,0.9167,67.0,0.0,0.0
got,0.2,22.0,22.0,4.0,120.0,0.0,0.8462,1.0,0.9167,67.0,0.0,0.0
got,0.25,22.0,22.0,2.0,122.0,0.0,0.9167,1.0,0.9565,67.0,0.0,0.0
got,0.3,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.35,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.4,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.45,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.5,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.55,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.6,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.65,22.0,22.0,1.0,123.0,0.0,0.9565,1.0,0.9778,67.0,0.0,0.0
got,0.7,22.0,21.0,1.0,123.0,1.0,0.9545,0.9545,0.9545,67.0,0.0,0.0
got,0.75,22.0,21.0,1.0,123.0,1.0,0.9545,0.9545,0.9545,67.0,0.0,0.0
got,0.8,22.0,20.0,1.0,123.0,2.0,0.9524,0.9091,0.9302,67.0,0.0,0.0
got,0.85,22.0,20.0,1.0,123.0,2.0,0.9524,0.9091,0.9302,67.0,0.0,0.0
got,0.9,22.0,20.0,0.0,124.0,2.0,1.0,0.9091,0.9524,67.0,0.0,0.0
got,0.95,22.0,19.0,0.0,124.0,3.0,1.0,0.8636,0.9268,67.0,0.0,0.0
arrow,0.05,21.0,21.0,55.0,70.0,0.0,0.2763,1.0,0.433,67.0,27.0,0.403
arrow,0.1,21.0,21.0,37.0,88.0,0.0,0.3621,1.0,0.5316,67.0,13.0,0.194
arrow,0.15,21.0,21.0,25.0,100.0,0.0,0.4565,1.0,0.6269,67.0,3.0,0.0448
arrow,0.2,21.0,21.0,17.0,108.0,0.0,0.5526,1.0,0.7119,67.0,0.0,0.0
arrow,0.25,21.0,20.0,14.0,111.0,1.0,0.5882,0.9524,0.7273,67.0,0.0,0.0
arrow,0.3,21.0,20.0,9.0,116.0,1.0,0.6897,0.9524,0.8,67.0,0.0,0.0
arrow,0.35,21.0,20.0,8.0,117.0,1.0,0.7143,0.9524,0.8163,67.0,0.0,0.0
arrow,0.4,21.0,20.0,6.0,119.0,1.0,0.7692,0.9524,0.8511,67.0,0.0,0.0
arrow,0.45,21.0,20.0,5.0,120.0,1.0,0.8,0.9524,0.8696,67.0,0.0,0.0
arrow,0.5,21.0,20.0,4.0,121.0,1.0,0.8333,0.9524,0.8889,67.0,0.0,0.0
arrow,0.55,21.0,20.0,4.0,121.0,1.0,0.8333,0.9524,0.8889,67.0,0.0,0.0
arrow,0.6,21.0,20.0,3.0,122.0,1.0,0.8696,0.9524,0.9091,67.0,0.0,0.0
arrow,0.65,21.0,20.0,2.0,123.0,1.0,0.9091,0.9524,0.9302,67.0,0.0,0.0
arrow,0.7,21.0,20.0,1.0,124.0,1.0,0.9524,0.9524,0.9524,67.0,0.0,0.0
arrow,0.75,21.0,17.0,1.0,124.0,4.0,0.9444,0.8095,0.8718,67.0,0.0,0.0
arrow,0.8,21.0,17.0,1.0,124.0,4.0,0.9444,0.8095,0.8718,67.0,0.0,0.0
arrow,0.85,21.0,12.0,1.0,124.0,9.0,0.9231,0.5714,0.7059,67.0,0.0,0.0
arrow,0.9,21.0,10.0,1.0,124.0,11.0,0.9091,0.4762,0.625,67.0,0.0,0.0
arrow,0.95,21.0,10.0,0.0,125.0,11.0,1.0,0.4762,0.6452,67.0,0.0,0.0
