seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed42,got,0.4,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.45,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.5,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.55,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.6,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.65,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.7,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.75,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.8,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.85,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.9,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.95,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,arrow,0.05,7,7,72,122,0,0.0886,1.0,0.1628,103,36,0.3495
seed42,arrow,0.1,7,7,46,148,0,0.1321,1.0,0.2333,103,21,0.2039
seed42,arrow,0.15,7,7,39,155,0,0.1522,1.0,0.2642,103,18,0.1748
seed42,arrow,0.2,7,7,22,172,0,0.2414,1.0,0.3889,103,12,0.1165
seed42,arrow,0.25,7,7,13,181,0,0.35,1.0,0.5185,103,8,0.0777
seed42,arrow,0.3,7,7,13,181,0,0.35,1.0,0.5185,103,8,0.0777
seed42,arrow,0.35,7,7,13,181,0,0.35,1.0,0.5185,103,8,0.0777
seed42,arrow,0.4,7,7,12,182,0,0.3684,1.0,0.5385,103,8,0.0777
seed42,arrow,0.45,7,7,9,185,0,0.4375,1.0,0.6087,103,5,0.0485
seed42,arrow,0.5,7,7,7,187,0,0.5,1.0,0.6667,103,5,0.0485
seed42,arrow,0.55,7,7,5,189,0,0.5833,1.0,0.7368,103,5,0.0485
seed42,arrow,0.6,7,7,5,189,0,0.5833,1.0,0.7368,103,5,0.0485
seed42,arrow,0.65,7,7,2,192,0,0.7778,1.0,0.875,103,2,0.0194
seed42,arrow,0.7,7,7,0,194,0,1.0,1.0,1.0,103,0,0.0
seed42,arrow,0.75,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed42,arrow,0.8,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed42,arrow,0.85,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed42,arrow,0.9,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed42,arrow,0.95,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed43,x_mark,0.05,28,28,62,111,0,0.3111,1.0,0.4746,103,40,0.3883
seed43,x_mark,0.1,28,28,30,143,0,0.4828,1.0,0.6512,103,22,0.2136
seed43,x_mark,0.15,28,28,23,150,0,0.549,1.0,0.7089,103,17,0.165
seed43,x_mark,0.2,28,28,16,157,0,0.6364,1.0,0.7778,103,11,0.1068
seed43,x_mark,0.25,28,28,15,158,0,0.6512,1.0,0.7887,103,10,0.0971
seed43,x_mark,0.3,28,28,15,158,0,0.6512,1.0,0.7887,103,10,0.0971
seed43,x_mark,0.35,28,28,13,160,0,0.6829,1.0,0.8116,103,9,0.0874
seed43,x_mark,0.4,28,28,11,162,0,0.7179,1.0,0.8358,103,7,0.068
seed43,x_mark,0.45,28,28,10,163,0,0.7368,1.0,0.8485,103,6,0.0583
seed43,x_mark,0.5,28,28,10,163,0,0.7368,1.0,0.8485,103,6,0.0583
seed43,x_mark,0.55,28,26,9,164,2,0.7429,0.9286,0.8254,103,6,0.0583
seed43,x_mark,0.6,28,26,9,164,2,0.7429,0.9286,0.8254,103,6,0.0583
seed43,x_mark,0.65,28,26,9,164,2,0.7429,0.9286,0.8254,103,6,0.0583
seed43,x_mark,0.7,28,26,9,164,2,0.7429,0.9286,0.8254,103,6,0.0583
seed43,x_mark,0.75,28,26,4,169,2,0.8667,0.9286,0.8966,103,1,0.0097
seed43,x_mark,0.8,28,26,1,172,2,0.963,0.9286,0.9455,103,0,0.0
seed43,x_mark,0.85,28,25,1,172,3,0.9615,0.8929,0.9259,103,0,0.0
seed43,x_mark,0.9,28,25,1,172,3,0.9615,0.8929,0.9259,103,0,0.0
seed43,x_mark,0.95,28,23,0,173,5,1.0,0.8214,0.902,103,0,0.0
