family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
free,0.35,4.0,4.0,12.3333,184.6667,0.0,0.2451,1.0,0.3937,103.0,1.0,0.0097
free,0.4,4.0,4.0,12.0,185.0,0.0,0.25,1.0,0.4,103.0,1.0,0.0097
free,0.45,4.0,4.0,12.0,185.0,0.0,0.25,1.0,0.4,103.0,1.0,0.0097
free,0.5,4.0,4.0,11.6667,185.3333,0.0,0.2556,1.0,0.407,103.0,0.6667,0.0065
free,0.55,4.0,4.0,11.0,186.0,0.0,0.2675,1.0,0.4218,103.0,0.3333,0.0032
free,0.6,4.0,4.0,10.3333,186.6667,0.0,0.2794,1.0,0.4366,103.0,0.0,0.0
free,0.65,4.0,3.6667,7.0,190.0,0.3333,0.5175,0.9167,0.5742,103.0,0.0,0.0
free,0.7,4.0,3.3333,6.6667,190.3333,0.6667,0.5055,0.8333,0.5515,103.0,0.0,0.0
free,0.75,4.0,3.3333,3.3333,193.6667,0.6667,0.7619,0.8333,0.7196,103.0,0.0,0.0
free,0.8,4.0,3.3333,0.0,197.0,0.6667,1.0,0.8333,0.9048,103.0,0.0,0.0
free,0.85,4.0,3.0,0.0,197.0,1.0,1.0,0.75,0.8571,103.0,0.0,0.0
free,0.9,4.0,3.0,0.0,197.0,1.0,1.0,0.75,0.8571,103.0,0.0,0.0
free,0.95,4.0,3.0,0.0,197.0,1.0,1.0,0.75,0.8571,103.0,0.0,0.0
got,0.05,32.0,32.0,25.0,144.0,0.0,0.5615,1.0,0.7192,103.0,9.3333,0.0906
got,0.1,32.0,32.0,14.3333,154.6667,0.0,0.6916,1.0,0.8174,103.0,3.0,0.0291
got,0.15,32.0,32.0,12.3333,156.6667,0.0,0.7221,1.0,0.8386,103.0,2.0,0.0194
got,0.2,32.0,32.0,11.3333,157.6667,0.0,0.7391,1.0,0.8498,103.0,1.0,0.0097
got,0.25,32.0,32.0,6.6667,162.3333,0.0,0.8413,1.0,0.9099,103.0,0.0,0.0
got,0.3,32.0,32.0,3.3333,165.6667,0.0,0.9206,1.0,0.955,103.0,0.0,0.0
got,0.35,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.4,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.45,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.5,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.55,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.6,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.65,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.7,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
