seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed42,got,0.95,27,0,0,175,27,0.0,0.0,0.0,103,0,0.0
seed42,arrow,0.05,11,10,124,67,1,0.0746,0.9091,0.1379,103,53,0.5146
seed42,arrow,0.1,11,10,93,98,1,0.0971,0.9091,0.1754,103,41,0.3981
seed42,arrow,0.15,11,9,83,108,2,0.0978,0.8182,0.1748,103,33,0.3204
seed42,arrow,0.2,11,9,75,116,2,0.1071,0.8182,0.1895,103,26,0.2524
seed42,arrow,0.25,11,9,52,139,2,0.1475,0.8182,0.25,103,22,0.2136
seed42,arrow,0.3,11,9,35,156,2,0.2045,0.8182,0.3273,103,7,0.068
seed42,arrow,0.35,11,9,20,171,2,0.3103,0.8182,0.45,103,3,0.0291
seed42,arrow,0.4,11,9,16,175,2,0.36,0.8182,0.5,103,3,0.0291
seed42,arrow,0.45,11,9,12,179,2,0.4286,0.8182,0.5625,103,3,0.0291
seed42,arrow,0.5,11,9,12,179,2,0.4286,0.8182,0.5625,103,3,0.0291
seed42,arrow,0.55,11,9,12,179,2,0.4286,0.8182,0.5625,103,3,0.0291
seed42,arrow,0.6,11,8,9,182,3,0.4706,0.7273,0.5714,103,1,0.0097
seed42,arrow,0.65,11,8,7,184,3,0.5333,0.7273,0.6154,103,1,0.0097
seed42,arrow,0.7,11,8,1,190,3,0.8889,0.7273,0.8,103,1,0.0097
seed42,arrow,0.75,11,8,1,190,3,0.8889,0.7273,0.8,103,1,0.0097
seed42,arrow,0.8,11,8,0,191,3,1.0,0.7273,0.8421,103,0,0.0
seed42,arrow,0.85,11,8,0,191,3,1.0,0.7273,0.8421,103,0,0.0
seed42,arrow,0.9,11,6,0,191,5,1.0,0.5455,0.7059,103,0,0.0
seed42,arrow,0.95,11,2,0,191,9,1.0,0.1818,0.3077,103,0,0.0
seed43,x_mark,0.05,25,25,94,83,0,0.2101,1.0,0.3472,103,56,0.5437
seed43,x_mark,0.1,25,25,50,127,0,0.3333,1.0,0.5,103,32,0.3107
seed43,x_mark,0.15,25,20,43,134,5,0.3175,0.8,0.4545,103,31,0.301
seed43,x_mark,0.2,25,20,34,143,5,0.3704,0.8,0.5063,103,25,0.2427
seed43,x_mark,0.25,25,20,31,146,5,0.3922,0.8,0.5263,103,23,0.2233
seed43,x_mark,0.3,25,20,15,162,5,0.5714,0.8,0.6667,103,8,0.0777
seed43,x_mark,0.35,25,19,14,163,6,0.5758,0.76,0.6552,103,8,0.0777
seed43,x_mark,0.4,25,19,5,172,6,0.7917,0.76,0.7755,103,0,0.0
seed43,x_mark,0.45,25,19,5,172,6,0.7917,0.76,0.7755,103,0,0.0
seed43,x_mark,0.5,25,19,3,174,6,0.8636,0.76,0.8085,103,0,0.0
seed43,x_mark,0.55,25,19,2,175,6,0.9048,0.76,0.8261,103,0,0.0
seed43,x_mark,0.6,25,19,2,175,6,0.9048,0.76,0.8261,103,0,0.0
seed43,x_mark,0.65,25,19,2,175,6,0.9048,0.76,0.8261,103,0,0.0
seed43,x_mark,0.7,25,19,2,175,6,0.9048,0.76,0.8261,103,0,0.0
seed43,x_mark,0.75,25,19,2,175,6,0.9048,0.76,0.8261,103,0,0.0
seed43,x_mark,0.8,25,18,1,176,7,0.9474,0.72,0.8182,103,0,0.0
seed43,x_mark,0.85,25,14,1,176,11,0.9333,0.56,0.7,103,0,0.0
seed43,x_mark,0.9,25,11,1,176,14,0.9167,0.44,0.5946,103,0,0.0
seed43,x_mark,0.95,25,11,0,177,14,1.0,0.44,0.6111,103,0,0.0
seed43,play_triangle,0.05,16,16,56,130,0,0.2222,1.0,0.3636,103,34,0.3301
seed43,play_triangle,0.1,16,16,33,153,0,0.3265,1.0,0.4923,103,23,0.2233
seed43,play_triangle,0.15,16,16,26,160,0,0.381,1.0,0.5517,103,23,0.2233
seed43,play_triangle,0.2,16,16,6,180,0,0.7273,1.0,0.8421,103,4,0.0388
